Identifiant,Nom_Etablissement,Dechet,Annee,Code_Operation_Eliminatio_Valorisation,Libelle_Operation_Eliminatio_Valorisation,Code_Departement,Pays,Code_Dechet,Libelle_Dechet,Quantite,Unite
055.01236,BONDUELLE TRAITEUR INTERNATIONAL,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,29,,15 01 04,Emballages métalliques,26,t/an
055.01265,SCO,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",29,,02 02 99,Déchets non spécifiés ailleurs.,2560,t/an
055.01265,SCO,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,56,,02 02 03,Matières impropres à la consommation ou à la transformation,153.4,t/an
055.01265,SCO,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),56,,02 02 03,Matières impropres à la consommation ou à la transformation,7380,t/an
055.01265,SCO,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),29,,02 02 04,Boues provenant du traitement in situ des effluents,684,t/an
055.01265,SCO,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),35,,20 01 01,Papier et carton,582,t/an
055.01265,SCO,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),35,,20 01 38,Bois autres que ceux visés à la rubrique 20 01 37,70.6,t/an
055.01364,Tendriade Collet,Production de dÃ©chets non dangereux,2012,"D2 ","D2 Traitement en milieu terrestre (par exemple, biodégradation de déchets liquides ou de boues dans les sols, etc.)",35,,02 02 04,Boues provenant du traitement in situ des effluents,8960,t/an
055.01364,Tendriade Collet,Production de dÃ©chets non dangereux,2012,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",35,,20 03 01,Déchets municipaux en mélange,428,t/an
055.01364,Tendriade Collet,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,35,,02 02 02,Déchets de tissus animaux,24000,t/an
055.01364,Tendriade Collet,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,35,,15 01 01,Emballages en papier/carton,238,t/an
055.01364,Tendriade Collet,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,35,,15 01 02,Emballages en matières plastiques,106,t/an
055.01364,Tendriade Collet,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,35,,15 01 03,Emballages en bois,16,t/an
055.01364,Tendriade Collet,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,50,,16 01 17,Métaux ferreux,76,t/an
055.01364,Tendriade Collet,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,50,,16 01 18,Métaux non ferreux,12,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",56,,17 09 04,"Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.",72.8,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",53,,20 01 99,Autres fractions non spécifiées ailleurs.,136.4,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,D10,D10 Incinération à terre,53,,16 10 02,Déchets liquides aqueux autres que ceux visés à la rubrique 16 10 01,302,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"D8 ","D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12",35,,20 01 08,Déchets de cuisine et de cantine biodégradables,19.44,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,44,,20 01 99,Autres fractions non spécifiées ailleurs.,918,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,35,,20 02 01,Déchets biodégradables,116.8,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",35,,20 01 10,Vêtements,8.08,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),35,,15 01 01,Emballages en papier/carton,822,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),35,,15 01 02,Emballages en matières plastiques,236,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),44,,15 01 02,Emballages en matières plastiques,27.8,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),22,,15 01 03,Emballages en bois,436,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),44,,16 01 03,Pneus hors d'usage,16.76,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),35,,19 08 12,Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11,246,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),35,,20 01 01,Papier et carton,129.8,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),22,,20 01 38,Bois autres que ceux visés à la rubrique 20 01 37,13.72,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),35,,20 01 38,Bois autres que ceux visés à la rubrique 20 01 37,182.4,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),35,,20 01 39,Matières plastiques,116.4,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),44,,20 01 39,Matières plastiques,60.8,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),35,,20 01 99,Autres fractions non spécifiées ailleurs.,14.42,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,35,,12 01 01,Limaille et chutes de métaux ferreux,2760,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,57,,12 01 01,Limaille et chutes de métaux ferreux,16360,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,59,,12 01 01,Limaille et chutes de métaux ferreux,12920,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,72,,12 01 01,Limaille et chutes de métaux ferreux,1364,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,93,,12 01 01,Limaille et chutes de métaux ferreux,19500,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,,ALLEMAGNE,12 01 01,Limaille et chutes de métaux ferreux,23000,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,,ESPAGNE,12 01 01,Limaille et chutes de métaux ferreux,21940,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,08,,12 01 03,Limaille et chutes de métaux non ferreux,4720,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,72,,12 01 03,Limaille et chutes de métaux non ferreux,57.6,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,25,,16 01 17,Métaux ferreux,0.96,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,25,,16 02 14,équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13,3.18,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,72,,17 04 01,"Cuivre, bronze, laiton",72.4,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,72,,17 04 02,Aluminium,108.4,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,72,,17 04 05,Fer et acier,5140,t/an
055.01387,PSA Automobiles SA,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,95,,17 04 05,Fer et acier,18.32,t/an
055.01423,GATINE VIANDES,Production de dÃ©chets non dangereux,2012,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",53,,20 03 01,Déchets municipaux en mélange,240,t/an
055.01423,GATINE VIANDES,Production de dÃ©chets non dangereux,2012,"D8 ","D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12",49,,10 11 20,Déchets solides provenant du traitement in situ des effluents autres que ceux visés à la rubrique 10 11 19,3374,t/an
055.01423,GATINE VIANDES,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,35,,19 08 14,Boues provenant d'autres traitements des eaux usées industrielles autres que celles visées à la rubrique 19 08 13,6518,t/an
055.01423,GATINE VIANDES,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,35,,17 04 07,Métaux en mélange,74,t/an
055.01423,GATINE VIANDES,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,35,,20 01 01,Papier et carton,64,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,D10,D10 Incinération à terre,77,,07 07 99,Déchets non spécifiés ailleurs.,1084.8,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,D10,D10 Incinération à terre,77,,08 04 99,Déchets non spécifiés ailleurs.,4.12,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,D10,D10 Incinération à terre,79,,19 08 05,Boues provenant du traitement des eaux usées urbaines,124.64,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",53,,02 03 04,Matières impropres à la consommation ou à la transformation,96.12,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,14,,07 01 99,Déchets non spécifiés ailleurs.,51.24,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,44,,15 02 03,"Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.",678.34,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,27,,16 03 04,Déchets d'origine minérale autres que ceux visés à la rubrique 16 03 03,427.72,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,14,,18 02 08,Médicaments autres que ceux visés à la rubrique 18 02 07,42.04,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,79,,19 08 05,Boues provenant du traitement des eaux usées urbaines,164.2,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,14,,20 01 99,Autres fractions non spécifiées ailleurs.,203.92,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",44,,16 01 22,Composants non spécifiés ailleurs,9.96,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",44,,19 12 02,Métaux ferreux,41.88,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),53,,15 01 03,Emballages en bois,254,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),76,,19 02 03,Déchets prémélangés composés seulement de déchets non dangereux,1522.76,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,21,,16 08 01,"Catalyseurs usés contenant de l'or, de l'argent, du rhénium, du rhodium, du palladium, de l'iridium ou du platine (sauf rubrique 16 08 07)",0.84,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,35,,19 12 02,Métaux ferreux,8284.8,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,72,,19 12 02,Métaux ferreux,4.92,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,,BELGIQUE,16 01 20,Verre,525.4,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,"R9 ",R9 Régénération ou autres réemplois des huiles,54,,20 01 08,Déchets de cuisine et de cantine biodégradables,85.64,t/an
055.01436,CHIMIREC,Production de dÃ©chets non dangereux,2012,"R9 ",R9 Régénération ou autres réemplois des huiles,91,,20 01 08,Déchets de cuisine et de cantine biodégradables,14.66,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,D10,D10 Incinération à terre,38,,08 03 99,Déchets non spécifiés ailleurs.,756.96,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,D13,D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12,35,,19 09 04,Charbon actif usé,5.84,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,62,,08 03 18,Déchets de toner d'impression autres que ceux visés à la rubrique 08 03 17,720.54,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,62,,08 03 99,Déchets non spécifiés ailleurs.,12.52,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,53,,19 12 04,Matières plastiques et caoutchouc,67.56,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,57,,19 12 04,Matières plastiques et caoutchouc,280.44,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,35,,19 12 12,Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.,144.36,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,35,,20 01 99,Autres fractions non spécifiées ailleurs.,73.12,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,R12,R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11,62,,08 03 18,Déchets de toner d'impression autres que ceux visés à la rubrique 08 03 17,755.24,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,R12,R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11,35,,08 03 99,Déchets non spécifiés ailleurs.,12.52,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,R12,R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11,62,,08 03 99,Déchets non spécifiés ailleurs.,4.16,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",35,,07 02 13,Déchets plastiques,80.76,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",35,,08 01 99,Déchets non spécifiés ailleurs.,0.68,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",35,,12 01 99,Déchets non spécifiés ailleurs.,0.764,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",35,,15 01 01,Emballages en papier/carton,47.86,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",35,,15 01 02,Emballages en matières plastiques,89.818,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",35,,19 09 05,Résines échangeuses d'ions saturées ou usées,2.116,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",35,,19 10 01,Déchets de fer ou d'acier,85.8,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",,BELGIQUE,19 10 01,Déchets de fer ou d'acier,3107.88,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",50,,19 12 02,Métaux ferreux,15.96,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",35,,19 12 04,Matières plastiques et caoutchouc,46,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",35,,20 01 01,Papier et carton,95.08,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",35,,20 01 40,Métaux,52.16,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),60,,08 03 18,Déchets de toner d'impression autres que ceux visés à la rubrique 08 03 17,13.92,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),,BELGIQUE,08 03 99,Déchets non spécifiés ailleurs.,802.70,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),08,,12 01 13,Déchets de soudure,1.954,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),37,,15 01 01,Emballages en papier/carton,37.90,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),76,,15 01 01,Emballages en papier/carton,67.38,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),35,,15 01 02,Emballages en matières plastiques,2,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),35,,15 01 03,Emballages en bois,221.96,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),49,,19 10 02,Déchets de métaux non ferreux,195.32,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),37,,19 12 01,Papier et carton,451.0,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),76,,19 12 01,Papier et carton,811.04,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),49,,19 12 03,Métaux non ferreux,43.44,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),18,,19 12 04,Matières plastiques et caoutchouc,272,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),59,,19 12 04,Matières plastiques et caoutchouc,349.16,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),22,,19 12 07,Bois autres que ceux visés à la rubrique 19 12 06,87.4,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),35,,19 12 07,Bois autres que ceux visés à la rubrique 19 12 06,119.6,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),35,,19 12 12,Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.,700,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),49,,20 01 40,Métaux,17.374,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,49,,16 02 14,équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13,101.88,t/an
055.01441,Canon Bretagne,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,38,,16 02 16,Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.,6.276,t/an
055.01444,SVA Jean Rozé,Production de dÃ©chets non dangereux,2012,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",35,,20 03 01,Déchets municipaux en mélange,68,t/an
055.01444,SVA Jean Rozé,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,35,,02 02 02,Déchets de tissus animaux,9680,t/an
