Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Arsenic et composés (exprimés en tant que As),22.8,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Benzène,15600,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Cadmium et composés (exprimés en tant que Cd),21.1,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Chlore et composés inorganiques (en tant que HCl),40700,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Chrome et composés (exprimés en tant que Cr),123,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Cobalt et composés (exprimés en tant que Co),34.5,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Composés organiques volatils non méthaniques (COVNM),488000,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Cuivre et composés (exprimés en tant que Cu),881,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq),0.0051,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Fluor et composés inorganiques (en tant que HF),6810,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Hydrocarbures aromatiques polycycliques (HAP),259,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Manganèse et composés (exprimés en tant que Mn),1540,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Mercure et composés (exprimés en tant que Hg),87.3,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Monoxyde de carbone (CO),52800000,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Méthane (CH4),778000,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Nickel et composés (exprimés en tant que Ni),80.3,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Oxydes de soufre (SOx/SO2),1680000,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Oxydes d'azote (NOx/NO2),1940000,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Plomb et composés (exprimés en tant que Pb),3560,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Poussières totales,414000,kg/an
062.01729,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Zinc et composés (exprimés en tant que Zn),1420,kg/an
062.01748,URSA FRANCE,2011,Air,Ammoniac (NH3),25000,kg/an
062.01748,URSA FRANCE,2011,Air,Antimoine et composés (exprimés en tant que Sb),112,kg/an
062.01748,URSA FRANCE,2011,Air,Arsenic et composés (exprimés en tant que As),109,kg/an
062.01748,URSA FRANCE,2011,Air,Composés organiques volatils non méthaniques (COVNM),297000,kg/an
062.01748,URSA FRANCE,2011,Air,Mercure et composés (exprimés en tant que Hg),10.1,kg/an
062.01748,URSA FRANCE,2011,Air,Phénols (en tant que C total),9830,kg/an
062.01757,SNF sas,2011,Air,Hydroflurocarbures (HFC),144,kg/an
062.01759,ARKEMA,2011,Air,Composés organiques volatils non méthaniques (COVNM),258000,kg/an
062.01759,ARKEMA,2011,Air,Cuivre et composés (exprimés en tant que Cu),3500,kg/an
062.01759,ARKEMA,2011,Air,CO2 Total d'origine non biomasse uniquement,147000000,kg/an
062.01759,ARKEMA,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),147000000,kg/an
062.01759,ARKEMA,2011,Eau (direct),Carbone organique total (en tant que C total ou DCO/3),63000,kg/an
062.01759,ARKEMA,2011,Eau (direct),Demande chimique en oxygène (DCO),189000,kg/an
062.01759,ARKEMA,2011,Eau (direct),Manganèse et composés (exprimés en tant que Mn),1050,kg/an
062.01759,ARKEMA,2011,Eau (direct),Nickel et composés (exprimés en tant que Ni),60,kg/an
062.01759,ARKEMA,2011,Eau (direct),Zinc et composés (exprimés en tant que Zn),680,kg/an
062.01794,PROTELOR,2011,Eau (indirect),Ammoniac (NH3),1930,kg/an
062.01795,ALTUGLAS Usine de Saint AVOLD,2011,Air,Hydrochlorofluorocarbures (HCFC),76.5,kg/an
062.01804,COMPAGNIE DES CRISTALLERIES DE SAINT-LOUIS,2011,Eau (direct),Ammoniac (NH3),25.6,kg/an
062.01804,COMPAGNIE DES CRISTALLERIES DE SAINT-LOUIS,2011,Eau (direct),Plomb et composés (exprimés en tant que Pb),22.5,kg/an
062.01829,AMCOR FLEXIBLES SARREBOURG,2011,Air,Composés organiques volatils non méthaniques (COVNM),317000,kg/an
062.01829,AMCOR FLEXIBLES SARREBOURG,2011,Air,CO2 Total d'origine non biomasse uniquement,24400000,kg/an
062.01829,AMCOR FLEXIBLES SARREBOURG,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),24400000,kg/an
062.01887,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Oxydes de soufre (SOx/SO2),202000,kg/an
062.01887,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Oxydes d'azote (NOx/NO2),278000,kg/an
062.01887,ARCELORMITTAL Atlantique-Lorraine,2011,Eau (direct),Fer et composés (exprimés en tant que Fe),6140,kg/an
062.01892,Usine à brames,2011,Air,Hydrochlorofluorocarbures (HCFC),36.6,kg/an
062.01892,Usine à brames,2011,Air,Mercure et composés (exprimés en tant que Hg),11,kg/an
062.01892,Usine à brames,2011,Air,Zinc et composés (exprimés en tant que Zn),204,kg/an
062.01894,ArcelorMittal Atlantique-Lorraine,2011,Air,Benzène,79600,kg/an
062.01894,ArcelorMittal Atlantique-Lorraine,2011,Air,Cobalt et composés (exprimés en tant que Co),5.25,kg/an
062.01894,ArcelorMittal Atlantique-Lorraine,2011,Air,Composés organiques volatils non méthaniques (COVNM),62000,kg/an
062.01894,ArcelorMittal Atlantique-Lorraine,2011,Air,Cuivre et composés (exprimés en tant que Cu),253,kg/an
062.01894,ArcelorMittal Atlantique-Lorraine,2011,Air,Hydrochlorofluorocarbures (HCFC),12,kg/an
062.01894,ArcelorMittal Atlantique-Lorraine,2011,Air,Hydroflurocarbures (HFC),352,kg/an
062.01894,ArcelorMittal Atlantique-Lorraine,2011,Air,Méthane (CH4),138000,kg/an
062.01894,ArcelorMittal Atlantique-Lorraine,2011,Air,Oxydes de soufre (SOx/SO2),256000,kg/an
062.01894,ArcelorMittal Atlantique-Lorraine,2011,Air,Oxydes d'azote (NOx/NO2),340000,kg/an
062.01894,ArcelorMittal Atlantique-Lorraine,2011,Air,Zinc et composés (exprimés en tant que Zn),605,kg/an
062.01922,ISDND de Téting-sur-Nied,2011,Air,Méthane (CH4),514000,kg/an
062.01922,ISDND de Téting-sur-Nied,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),15500000,kg/an
062.01922,ISDND de Téting-sur-Nied,2011,Air,CO2 Total d'origine biomasse uniquement,15500000,kg/an
062.01943,SMAE PSA PEUGEOT CITROEN AUTOMOBILE Site de TREMERY,2011,Air,Hydrochlorofluorocarbures (HCFC),314,kg/an
062.01943,SMAE PSA PEUGEOT CITROEN AUTOMOBILE Site de TREMERY,2011,Air,Hydroflurocarbures (HFC),119,kg/an
062.01943,SMAE PSA PEUGEOT CITROEN AUTOMOBILE Site de TREMERY,2011,Air,CO2 Total d'origine non biomasse uniquement,11700000,kg/an
062.01943,SMAE PSA PEUGEOT CITROEN AUTOMOBILE Site de TREMERY,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11700000,kg/an
062.01943,SMAE PSA PEUGEOT CITROEN AUTOMOBILE Site de TREMERY,2011,Eau (indirect),Demande biologique en oxygène (DBO5),46900,kg/an
062.01963,AKERS France usine de Thionville,2011,Air,CO2 Total d'origine non biomasse uniquement,28100000,kg/an
062.01963,AKERS France usine de Thionville,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),28100000,kg/an
062.01981,LORRAINE FERS ET METAUX,2011,Air,Manganèse et composés (exprimés en tant que Mn),480,kg/an
062.01981,LORRAINE FERS ET METAUX,2011,Air,Plomb et composés (exprimés en tant que Pb),420,kg/an
062.01981,LORRAINE FERS ET METAUX,2011,Air,Zinc et composés (exprimés en tant que Zn),3400,kg/an
062.02054,ARCELORMITTAL ATLANTIQUE-LORRAINE,2011,Air,Cobalt et composés (exprimés en tant que Co),1580,kg/an
062.02054,ARCELORMITTAL ATLANTIQUE-LORRAINE,2011,Eau (direct),Chrome et composés (exprimés en tant que Cr),70.7,kg/an
062.02068,AHLSTROM-MUNKSJÖ ARCHES SAS,2011,Air,Composés organiques volatils non méthaniques (COVNM),37000,kg/an
062.02068,AHLSTROM-MUNKSJÖ ARCHES SAS,2011,Air,CO2 Total d'origine non biomasse uniquement,23100000,kg/an
062.02068,AHLSTROM-MUNKSJÖ ARCHES SAS,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),23100000,kg/an
062.02114,UNION LAITIERE VITTELOISE - FROMAGERIE DE L'ERMITAGE,2011,Air,CO2 Total d'origine non biomasse uniquement,12300000,kg/an
062.02114,UNION LAITIERE VITTELOISE - FROMAGERIE DE L'ERMITAGE,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),12300000,kg/an
062.02114,UNION LAITIERE VITTELOISE - FROMAGERIE DE L'ERMITAGE,2011,Eau (direct),Nonylphénols et éthoxylates de nonylphénol (NP/NPE),2.74,kg/an
062.02114,UNION LAITIERE VITTELOISE - FROMAGERIE DE L'ERMITAGE,2011,Eau (direct),Octylphénols et éthoxylates d'octylphénol,1.03,kg/an
062.02114,UNION LAITIERE VITTELOISE - FROMAGERIE DE L'ERMITAGE,2011,Sol,Phosphore total,58000,kg/an
062.02114,UNION LAITIERE VITTELOISE - FROMAGERIE DE L'ERMITAGE,2011,Sol,Zinc et composés (exprimés en tant que Zn),107,kg/an
062.02170,Nestlé Waters Supply Est (Site de Contrexeville),2011,Eau (indirect),Demande biologique en oxygène (DBO5),61800,kg/an
062.02174,SOCIETE MARCILLAT CORCIEUX Enseigne ETS ASMAR,2011,Eau (indirect),Demande chimique en oxygène (DCO),191000,kg/an
062.02183,ETABLISSEMENT PAPETERIES DE DOCELLES,2011,Air,CO2 Total d'origine non biomasse uniquement,27400000,kg/an
062.02183,ETABLISSEMENT PAPETERIES DE DOCELLES,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),27400000,kg/an
062.02183,ETABLISSEMENT PAPETERIES DE DOCELLES,2011,Sol,Chrome et composés (exprimés en tant que Cr),51.6,kg/an
062.02183,ETABLISSEMENT PAPETERIES DE DOCELLES,2011,Sol,Zinc et composés (exprimés en tant que Zn),958,kg/an
062.02229,Papeteries de Clairefontaine,2011,Air,CO2 Total d'origine non biomasse uniquement,78300000,kg/an
062.02229,Papeteries de Clairefontaine,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),78300000,kg/an
062.02229,Papeteries de Clairefontaine,2011,Eau (direct),Arsenic et composés (exprimés en tant que As),7.22,kg/an
062.02229,Papeteries de Clairefontaine,2011,Eau (direct),Demande chimique en oxygène (DCO),158000,kg/an
062.02229,Papeteries de Clairefontaine,2011,Sol,Chrome et composés (exprimés en tant que Cr),53.4,kg/an
062.02229,Papeteries de Clairefontaine,2011,Sol,Cuivre et composés (exprimés en tant que Cu),135,kg/an
062.02256,OI Manufacturing GIRONCOURT,2011,Air,Oxydes de soufre (SOx/SO2),209000,kg/an
062.02256,OI Manufacturing GIRONCOURT,2011,Air,Oxydes d'azote (NOx/NO2),188000,kg/an
062.02256,OI Manufacturing GIRONCOURT,2011,Air,CO2 Total d'origine non biomasse uniquement,61500000,kg/an
062.02256,OI Manufacturing GIRONCOURT,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),61500000,kg/an
062.02269,SOCIETE TRANE SAS,2011,Air,Hydroflurocarbures (HFC),1120,kg/an
062.02274,Norske Skog Golbey,2011,Air,Arsenic et composés (exprimés en tant que As),48.8,kg/an
062.02274,Norske Skog Golbey,2011,Air,Oxydes d'azote (NOx/NO2),301000,kg/an
062.02274,Norske Skog Golbey,2011,Air,CO2 Total d'origine non biomasse uniquement,13700000,kg/an
062.02274,Norske Skog Golbey,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13700000,kg/an
062.02274,Norske Skog Golbey,2011,Eau (direct),Aluminium et composés (exprimés en tant que Al),2780,kg/an
062.02274,Norske Skog Golbey,2011,Eau (direct),Arsenic et composés (exprimés en tant que As),32.8,kg/an
062.02274,Norske Skog Golbey,2011,Eau (direct),Cadmium et composés (exprimés en tant que Cd),4.9,kg/an
062.02274,Norske Skog Golbey,2011,Eau (direct),Composés organohalogénés (exprimés en tant que AOX),1370,kg/an
062.02274,Norske Skog Golbey,2011,Eau (direct),Cyanures (sous forme de CN total),1920,kg/an
062.02274,Norske Skog Golbey,2011,Eau (direct),Demande chimique en oxygène (DCO),984000,kg/an
062.02274,Norske Skog Golbey,2011,Eau (direct),Manganèse et composés (exprimés en tant que Mn),815,kg/an
062.02274,Norske Skog Golbey,2011,Eau (direct),Nickel et composés (exprimés en tant que Ni),26.7,kg/an
062.02274,Norske Skog Golbey,2011,Eau (direct),Phosphore total,11200,kg/an
062.02274,Norske Skog Golbey,2011,Eau (direct),Plomb et composés (exprimés en tant que Pb),25.8,kg/an
062.02307,LUCART SAS,2011,Air,CO2 Total d'origine non biomasse uniquement,23800000,kg/an
062.02307,LUCART SAS,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),23800000,kg/an
062.02307,LUCART SAS,2011,Eau (direct),Demande chimique en oxygène (DCO),263000,kg/an
062.02307,LUCART SAS,2011,Sol,Cuivre et composés (exprimés en tant que Cu),379,kg/an
062.02307,LUCART SAS,2011,Sol,Nickel et composés (exprimés en tant que Ni),28.5,kg/an
062.02307,LUCART SAS,2011,Sol,Plomb et composés (exprimés en tant que Pb),44.4,kg/an
062.02307,LUCART SAS,2011,Sol,Zinc et composés (exprimés en tant que Zn),1480,kg/an
062.02307,LUCART SAS,2011,Sol,Biphényles polychlorés (PCB),0.23,kg/an
062.02326,ISDND de La Haie Rousse,2011,Air,Méthane (CH4),2180000,kg/an
062.02326,ISDND de La Haie Rousse,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),16200000,kg/an
062.02326,ISDND de La Haie Rousse,2011,Air,CO2 Total d'origine biomasse uniquement,16200000,kg/an
062.02326,ISDND de La Haie Rousse,2011,Eau (indirect),Ammoniac (NH3),13300,kg/an
062.02326,ISDND de La Haie Rousse,2011,Eau (indirect),Phénols (en tant que C total),35.4,kg/an
062.02396,EGGER-Panneaux et decors,2011,Air,Composés organiques volatils non méthaniques (COVNM),131000,kg/an
062.02396,EGGER-Panneaux et decors,2011,Air,Oxydes d'azote (NOx/NO2),202000,kg/an
062.02396,EGGER-Panneaux et decors,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),100000000,kg/an
062.02396,EGGER-Panneaux et decors,2011,Air,CO2 Total d'origine biomasse uniquement,100000000,kg/an
062.02417,PAPETERIE RAON,2011,Air,CO2 Total d'origine non biomasse uniquement,15500000,kg/an
062.02417,PAPETERIE RAON,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),15500000,kg/an
062.02417,PAPETERIE RAON,2011,Eau (direct),Demande chimique en oxygène (DCO),196000,kg/an
062.02417,PAPETERIE RAON,2011,Sol,Chrome hexavalent et composés (exprimés en tant que Cr VI),34.9,kg/an
062.02417,PAPETERIE RAON,2011,Sol,Cuivre et composés (exprimés en tant que Cu),143,kg/an
062.02417,PAPETERIE RAON,2011,Sol,Plomb et composés (exprimés en tant que Pb),20.6,kg/an
062.02418,PAPETERIE DES CHATELLES,2011,Air,CO2 Total d'origine non biomasse uniquement,13800000,kg/an
062.02418,PAPETERIE DES CHATELLES,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13800000,kg/an
062.02480,PLACOPLATRE,2011,Air,Composés organiques volatils non méthaniques (COVNM),90000,kg/an
062.02541,VISKASE S.A.S.,2011,Air,Sulfure de carbone,592000,kg/an
062.02541,VISKASE S.A.S.,2011,Eau (direct),Sulfates,3030000,kg/an
062.02575,SEMOFLEX VOSGES/Plastijo,2011,Air,Composés organiques volatils non méthaniques (COVNM),90000,kg/an
062.02608,COFELY NORD-EST Chaufferie urbaine d'EPINAL,2011,Air,CO2 Total d'origine non biomasse uniquement,14300000,kg/an
062.02608,COFELY NORD-EST Chaufferie urbaine d'EPINAL,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),27600000,kg/an
062.02608,COFELY NORD-EST Chaufferie urbaine d'EPINAL,2011,Air,CO2 Total d'origine biomasse uniquement,13200000,kg/an
062.04536,GRTgaz - Station de compression de Morelmaison,2011,Air,CO2 Total d'origine non biomasse uniquement,80600000,kg/an
062.04536,GRTgaz - Station de compression de Morelmaison,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),80600000,kg/an
062.04549,GIE DU COSTET,2011,Sol,Cuivre et composés (exprimés en tant que Cu),140,kg/an
062.04549,GIE DU COSTET,2011,Sol,Zinc et composés (exprimés en tant que Zn),105,kg/an
062.04578,SABEST,2011,Eau (indirect),Demande biologique en oxygène (DBO5),71600,kg/an
062.04578,SABEST,2011,Eau (indirect),Demande chimique en oxygène (DCO),178000,kg/an
062.04579,SOLEVAL France - Usine de Charny sur Meuse,2011,Air,CO2 Total d'origine non biomasse uniquement,13300000,kg/an
062.04579,SOLEVAL France - Usine de Charny sur Meuse,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13300000,kg/an
062.04691,COGESTAR Cogénération ARJO WIGGINS,2011,Air,CO2 Total d'origine non biomasse uniquement,23400000,kg/an
062.04691,COGESTAR Cogénération ARJO WIGGINS,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),23400000,kg/an
062.04816,CCV,2011,Air,CO2 Total d'origine non biomasse uniquement,19100000,kg/an
062.04816,CCV,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),19100000,kg/an
062.04851,AGC Interpane Glass France SAS,2011,Air,Oxydes d'azote (NOx/NO2),476000,kg/an
062.04851,AGC Interpane Glass France SAS,2011,Air,CO2 Total d'origine non biomasse uniquement,135000000,kg/an
062.04851,AGC Interpane Glass France SAS,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),135000000,kg/an
062.04953,ELIS LORRAINE,2011,Eau (indirect),Carbone organique total (en tant que C total ou DCO/3),92600,kg/an
062.04953,ELIS LORRAINE,2011,Eau (indirect),Demande biologique en oxygène (DBO5),56400,kg/an
062.04953,ELIS LORRAINE,2011,Eau (indirect),Demande chimique en oxygène (DCO),165000,kg/an
062.04993,HAGANIS,2011,Air,CO2 Total d'origine non biomasse uniquement,32600000,kg/an
062.04993,HAGANIS,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),75800000,kg/an
062.04993,HAGANIS,2011,Air,CO2 Total d'origine biomasse uniquement,43200000,kg/an
062.05178,INITIAL BTB,2011,Air,Composés organiques volatils non méthaniques (COVNM),49200,kg/an
062.05178,INITIAL BTB,2011,Air,"Tétrachloroéthylène (PER, tétrachloroéthylène)",49200,kg/an
062.05245,ARCELORMITTAL Atlantique-Lorraine,2011,Eau (direct),Zinc et composés (exprimés en tant que Zn),124,kg/an
062.05449,Fours à chaux de Sorcy,2011,Air,Mercure et composés (exprimés en tant que Hg),15.1,kg/an
062.05449,Fours à chaux de Sorcy,2011,Air,Oxydes d'azote (NOx/NO2),339000,kg/an
062.05449,Fours à chaux de Sorcy,2011,Air,CO2 Total d'origine non biomasse uniquement,356000000,kg/an
062.05449,Fours à chaux de Sorcy,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),356000000,kg/an
062.05585,SODEVAR,2011,Air,CO2 Total d'origine non biomasse uniquement,13300000,kg/an
062.05585,SODEVAR,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13300000,kg/an
062.05633,EDF CPE LA MAXE,2011,Air,Antimoine et composés (exprimés en tant que Sb),19.1,kg/an
062.05633,EDF CPE LA MAXE,2011,Air,Arsenic et composés (exprimés en tant que As),79.4,kg/an
062.05633,EDF CPE LA MAXE,2011,Air,Chlore et composés inorganiques (en tant que HCl),111000,kg/an
062.05633,EDF CPE LA MAXE,2011,Air,Cobalt et composés (exprimés en tant que Co),15.3,kg/an
062.05633,EDF CPE LA MAXE,2011,Air,Fluor et composés inorganiques (en tant que HF),15000,kg/an
062.05633,EDF CPE LA MAXE,2011,Air,Mercure et composés (exprimés en tant que Hg),11.7,kg/an
062.05633,EDF CPE LA MAXE,2011,Air,Nickel et composés (exprimés en tant que Ni),127,kg/an
062.05633,EDF CPE LA MAXE,2011,Air,Oxydes de soufre (SOx/SO2),3650000,kg/an
062.05633,EDF CPE LA MAXE,2011,Air,Oxydes d'azote (NOx/NO2),2010000,kg/an
062.05633,EDF CPE LA MAXE,2011,Air,Particules (PM10),118000,kg/an
062.05633,EDF CPE LA MAXE,2011,Air,CO2 Total d'origine non biomasse uniquement,625000000,kg/an
062.05633,EDF CPE LA MAXE,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),625000000,kg/an
062.05633,EDF CPE LA MAXE,2011,Eau (direct),Cuivre et composés (exprimés en tant que Cu),354,kg/an
062.05633,EDF CPE LA MAXE,2011,Eau (direct),Zinc et composés (exprimés en tant que Zn),156,kg/an
062.05682,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Hydrochlorofluorocarbures (HCFC),15.4,kg/an
062.05682,ARCELORMITTAL Atlantique-Lorraine,2011,Air,Hydroflurocarbures (HFC),143,kg/an
062.05682,ARCELORMITTAL Atlantique-Lorraine,2011,Eau (direct),Sulfates,2800000,kg/an
062.06235,PAPETERIES DES VOSGES,2011,Eau (indirect),Demande biologique en oxygène (DBO5),87800,kg/an
062.06235,PAPETERIES DES VOSGES,2011,Eau (indirect),Demande chimique en oxygène (DCO),212000,kg/an
062.06477,SUEZ RV Nord Est Romagne sous Montfaucon,2011,Air,Méthane (CH4),317000,kg/an
062.06498,GRTgaz - Station de compression de Laneuvelotte,2011,Air,Composés organiques volatils non méthaniques (COVNM),32900,kg/an
062.06498,GRTgaz - Station de compression de Laneuvelotte,2011,Air,Méthane (CH4),224000,kg/an
062.06515,CHAUFFERIE CONTINENTAL,2011,Air,CO2 Total d'origine non biomasse uniquement,29900000,kg/an
062.06515,CHAUFFERIE CONTINENTAL,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),29900000,kg/an
062.06553,EBANGE ENERGIE SERVICES,2011,Air,CO2 Total d'origine non biomasse uniquement,189000000,kg/an
062.06553,EBANGE ENERGIE SERVICES,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),189000000,kg/an
062.06616,ELIVIA ETABLISSEMENT MIRECOURT,2011,Eau (indirect),Demande chimique en oxygène (DCO),377000,kg/an
062.07102,Total petrochemicals France,2011,Air,Benzène,16400,kg/an
062.07102,Total petrochemicals France,2011,Air,Composés organiques volatils non méthaniques (COVNM),734000,kg/an
062.07102,Total petrochemicals France,2011,Air,Hydrochlorofluorocarbures (HCFC),1200,kg/an
062.07102,Total petrochemicals France,2011,Air,Mercure et composés (exprimés en tant que Hg),14.4,kg/an
062.07102,Total petrochemicals France,2011,Air,Méthane (CH4),138000,kg/an
062.07102,Total petrochemicals France,2011,Air,Oxydes d'azote (NOx/NO2),500000,kg/an
062.07102,Total petrochemicals France,2011,Air,Protoxyde d'azote (N2O),28100,kg/an
062.07102,Total petrochemicals France,2011,Air,CO2 Total d'origine non biomasse uniquement,648000000,kg/an
062.07102,Total petrochemicals France,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),648000000,kg/an
062.07102,Total petrochemicals France,2011,Eau (indirect),Benzène,2430,kg/an
062.07102,Total petrochemicals France,2011,Eau (indirect),Demande biologique en oxygène (DBO5),107000,kg/an
062.07102,Total petrochemicals France,2011,Eau (indirect),Demande chimique en oxygène (DCO),381000,kg/an
062.07102,Total petrochemicals France,2011,Eau (indirect),Fer et composés (exprimés en tant que Fe),10300,kg/an
062.07102,Total petrochemicals France,2011,Eau (indirect),Fluorures (en tant que F total),2900,kg/an
062.07102,Total petrochemicals France,2011,Eau (indirect),Manganèse et composés (exprimés en tant que Mn),1810,kg/an
062.07102,Total petrochemicals France,2011,Eau (indirect),Nickel et composés (exprimés en tant que Ni),106,kg/an
062.07102,Total petrochemicals France,2011,Eau (indirect),Phosphore total,8140,kg/an
062.07102,Total petrochemicals France,2011,Eau (indirect),Phénols (en tant que C total),6490,kg/an
062.07102,Total petrochemicals France,2011,Eau (indirect),Zinc et composés (exprimés en tant que Zn),1710,kg/an
062.07102,Total petrochemicals France,2011,Eau (indirect),Toluène,1110,kg/an
062.07526,Fromagerie Henri HUTIN,2011,Air,CO2 Total d'origine non biomasse uniquement,17600000,kg/an
062.07526,Fromagerie Henri HUTIN,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),17600000,kg/an
062.07528,FROMAGERIES SCHREIBER FOODS,2011,Air,CO2 Total d'origine non biomasse uniquement,13700000,kg/an
062.07528,FROMAGERIES SCHREIBER FOODS,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13700000,kg/an
062.07528,FROMAGERIES SCHREIBER FOODS,2011,Eau (direct),Demande chimique en oxygène (DCO),1110000,kg/an
062.07572,INEOS POLYMERS SARRALBE SAS,2011,Air,Composés organiques volatils non méthaniques (COVNM),1550000,kg/an
062.07572,INEOS POLYMERS SARRALBE SAS,2011,Air,Hydrochlorofluorocarbures (HCFC),3,kg/an
062.07572,INEOS POLYMERS SARRALBE SAS,2011,Air,Mercure et composés (exprimés en tant que Hg),11,kg/an
062.07572,INEOS POLYMERS SARRALBE SAS,2011,Air,Oxydes de soufre (SOx/SO2),610000,kg/an
062.07572,INEOS POLYMERS SARRALBE SAS,2011,Air,Oxydes d'azote (NOx/NO2),293000,kg/an
062.07572,INEOS POLYMERS SARRALBE SAS,2011,Air,CO2 Total d'origine non biomasse uniquement,128000000,kg/an
062.07572,INEOS POLYMERS SARRALBE SAS,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),128000000,kg/an
062.07572,INEOS POLYMERS SARRALBE SAS,2011,Eau (direct),Demande biologique en oxygène (DBO5),68300,kg/an
062.07572,INEOS POLYMERS SARRALBE SAS,2011,Eau (direct),Titane et composés (exprimés en tant que Ti),310,kg/an
062.07853,Uniper - Centrale Emile HUCHET,2011,Air,Chlore et composés inorganiques (en tant que HCl),104000,kg/an
062.07853,Uniper - Centrale Emile HUCHET,2011,Air,Monoxyde de carbone (CO),766000,kg/an
062.07853,Uniper - Centrale Emile HUCHET,2011,Air,Oxydes de soufre (SOx/SO2),2210000,kg/an
062.07853,Uniper - Centrale Emile HUCHET,2011,Air,Oxydes d'azote (NOx/NO2),2120000,kg/an
062.07853,Uniper - Centrale Emile HUCHET,2011,Air,Particules (PM10),120000,kg/an
062.07853,Uniper - Centrale Emile HUCHET,2011,Air,Protoxyde d'azote (N2O),147000,kg/an
062.07853,Uniper - Centrale Emile HUCHET,2011,Air,Vanadium et ses composés,14.5,kg/an
062.07853,Uniper - Centrale Emile HUCHET,2011,Air,CO2 Total d'origine non biomasse uniquement,2460000000,kg/an
062.07853,Uniper - Centrale Emile HUCHET,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),2460000000,kg/an
062.07853,Uniper - Centrale Emile HUCHET,2011,Eau (direct),Arsenic et composés (exprimés en tant que As),30,kg/an
062.07853,Uniper - Centrale Emile HUCHET,2011,Eau (direct),Cadmium et composés (exprimés en tant que Cd),12.8,kg/an
