Identifiant,Nom_Etablissement,Dechet,Annee,Code_Operation_Eliminatio_Valorisation,Libelle_Operation_Eliminatio_Valorisation,Code_Departement,Pays,Code_Dechet,Libelle_Dechet,Quantite,Unite
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),62,,02 02 99,Déchets non spécifiés ailleurs.,44,t/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),80,,02 03 04,Matières impropres à la consommation ou à la transformation,536,t/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),60,,02 03 05,Boues provenant du traitement in situ des effluents,610,t/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),62,,02 03 05,Boues provenant du traitement in situ des effluents,113.6,t/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),80,,02 03 05,Boues provenant du traitement in situ des effluents,1322,t/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),80,,02 03 99,Déchets non spécifiés ailleurs.,64.6,t/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),80,,02 04 99,Déchets non spécifiés ailleurs.,9.0,t/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),80,,03 01 99,Déchets non spécifiés ailleurs.,62.2,t/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),59,,15 01 02,Emballages en matières plastiques,6.76,t/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),62,,15 01 02,Emballages en matières plastiques,13.64,t/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),80,,15 01 03,Emballages en bois,90.2,t/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),62,,15 01 06,Emballages en mélange,6.76,t/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),59,,19 08 12,Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11,390,t/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,59,,15 01 04,Emballages métalliques,7.28,t/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,60,,15 01 04,Emballages métalliques,13.48,t/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,80,,16 01 17,Métaux ferreux,39.0,t/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,80,,20 01 01,Papier et carton,218,t/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,80,,20 03 01,Déchets municipaux en mélange,11.48,t/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,Production de dÃ©chets non dangereux,2011,"R9 ",R9 Régénération ou autres réemplois des huiles,80,,19 08 09,Mélanges de graisse et d'huile provenant de la séparation huile/eaux usées ne contenant que des huiles et graisses alimentaires,0.72,t/an
051.01897,Idex Environnement Picardie,Production de dÃ©chets non dangereux,2011,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",80,,19 05 01,Fraction non compostée des déchets municipaux et assimilés,53446,t/an
051.01897,Idex Environnement Picardie,Production de dÃ©chets non dangereux,2011,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",80,,19 06 04,Digestats provenant du traitement anaérobie des déchets municipaux,74802,t/an
051.01897,Idex Environnement Picardie,Production de dÃ©chets non dangereux,2011,R10,R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie,80,,19 06 03,Liqueurs provenant du traitement anaérobie des déchets municipaux,21644,t/an
051.01897,Idex Environnement Picardie,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),80,,19 06 04,Digestats provenant du traitement anaérobie des déchets municipaux,26416,t/an
051.01897,Idex Environnement Picardie,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,80,,19 05 01,Fraction non compostée des déchets municipaux et assimilés,3150,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",80,,15 01 06,Emballages en mélange,1991.44,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,D13,D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12,27,,07 06 99,Déchets non spécifiés ailleurs.,136.04,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,D13,D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12,62,,07 06 99,Déchets non spécifiés ailleurs.,2576.98,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,D13,D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12,80,,07 06 99,Déchets non spécifiés ailleurs.,4674.72,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,D13,D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12,62,,15 01 01,Emballages en papier/carton,842.56,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,D13,D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12,80,,15 01 01,Emballages en papier/carton,193.48,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,D13,D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12,80,,15 01 02,Emballages en matières plastiques,690.52,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,D13,D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12,62,,15 01 06,Emballages en mélange,23.24,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,D13,D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12,80,,15 01 06,Emballages en mélange,1137.46,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,"D2 ","D2 Traitement en milieu terrestre (par exemple, biodégradation de déchets liquides ou de boues dans les sols, etc.)",80,,15 01 06,Emballages en mélange,122.88,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",80,,15 01 06,Emballages en mélange,291.44,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,"D9 ","D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.)",80,,07 06 99,Déchets non spécifiés ailleurs.,106.68,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,62,,07 06 99,Déchets non spécifiés ailleurs.,78.24,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,R12,R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11,27,,07 06 99,Déchets non spécifiés ailleurs.,203.0,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,R12,R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11,34,,07 06 99,Déchets non spécifiés ailleurs.,277.16,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,R12,R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11,62,,07 06 99,Déchets non spécifiés ailleurs.,23.36,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",62,,07 06 99,Déchets non spécifiés ailleurs.,107.32,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",80,,07 06 99,Déchets non spécifiés ailleurs.,50.64,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",34,,07 07 99,Déchets non spécifiés ailleurs.,349.2,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",62,,15 01 01,Emballages en papier/carton,1090.96,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",80,,15 01 01,Emballages en papier/carton,4257.04,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",59,,15 01 02,Emballages en matières plastiques,929.32,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",62,,15 01 02,Emballages en matières plastiques,48.44,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",80,,15 01 02,Emballages en matières plastiques,471.8,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",76,,15 01 03,Emballages en bois,330.72,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",80,,15 01 03,Emballages en bois,2079.72,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",62,,15 01 06,Emballages en mélange,48.32,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",80,,15 01 06,Emballages en mélange,3156.70,t/an
051.01904,Procter et Gamble Amiens SAS,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",80,,20 01 08,Déchets de cuisine et de cantine biodégradables,183.36,t/an
