Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite
052.01642,Les Dérivés Résiniques et Terpéniques,2013,Eau (indirect),Demande chimique en oxygène (DCO),178000,kg/an
052.01648,DARBO SAS,2013,Air,Aldéhyde formique (formaldéhyde),27600,kg/an
052.01648,DARBO SAS,2013,Air,Composés organiques volatils non méthaniques (COVNM),197000,kg/an
052.01648,DARBO SAS,2013,Air,Oxydes d'azote (NOx/NO2),174000,kg/an
052.01648,DARBO SAS,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),102000000,kg/an
052.01648,DARBO SAS,2013,Air,CO2 Total d'origine biomasse uniquement,102000000,kg/an
052.02016,DRT,2013,Air,Oxydes de soufre (SOx/SO2),268000,kg/an
052.01653,LOCATELLI S.A.S,2013,Air,Composés organiques volatils non méthaniques (COVNM),35900,kg/an
052.01689,ETS FELIX PLANTIER - FP BOIS,2013,Air,Composés organiques volatils non méthaniques (COVNM),47500,kg/an
052.01691,GASCOGNE PAPIER,2013,Air,Monoxyde de carbone (CO),1910000,kg/an
052.01691,GASCOGNE PAPIER,2013,Air,Oxydes d'azote (NOx/NO2),278000,kg/an
052.01691,GASCOGNE PAPIER,2013,Air,Plomb et composés (exprimés en tant que Pb),684,kg/an
052.01691,GASCOGNE PAPIER,2013,Air,Poussières totales,259000,kg/an
052.01691,GASCOGNE PAPIER,2013,Air,Protoxyde d'azote (N2O),10500,kg/an
052.01691,GASCOGNE PAPIER,2013,Air,CO2 Total d'origine non biomasse uniquement,60100000,kg/an
052.01691,GASCOGNE PAPIER,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),406000000,kg/an
052.01691,GASCOGNE PAPIER,2013,Air,CO2 Total d'origine biomasse uniquement,346000000,kg/an
052.01691,GASCOGNE PAPIER,2013,Eau (direct),Arsenic et composés (exprimés en tant que As),274,kg/an
052.01691,GASCOGNE PAPIER,2013,Eau (direct),Cadmium et composés (exprimés en tant que Cd),44,kg/an
052.01691,GASCOGNE PAPIER,2013,Eau (direct),Chrome et composés (exprimés en tant que Cr),274,kg/an
052.01691,GASCOGNE PAPIER,2013,Eau (direct),Cuivre et composés (exprimés en tant que Cu),274,kg/an
052.01691,GASCOGNE PAPIER,2013,Eau (direct),Demande biologique en oxygène (DBO5),911000,kg/an
052.01691,GASCOGNE PAPIER,2013,Eau (direct),Demande chimique en oxygène (DCO),2990000,kg/an
052.01691,GASCOGNE PAPIER,2013,Eau (direct),Matières en suspension (MES),596000,kg/an
052.01691,GASCOGNE PAPIER,2013,Eau (direct),Mercure et composés (exprimés en tant que Hg),2.7,kg/an
052.01691,GASCOGNE PAPIER,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),274,kg/an
052.01691,GASCOGNE PAPIER,2013,Eau (direct),Phénols (en tant que C total),11900,kg/an
052.01691,GASCOGNE PAPIER,2013,Eau (direct),Plomb et composés (exprimés en tant que Pb),274,kg/an
052.01691,GASCOGNE PAPIER,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),594,kg/an
052.01731,SCALANDES,2013,Air,Hydroflurocarbures (HFC),1960,kg/an
052.01748,FINSA FRANCE SAS,2013,Air,Aldéhyde formique (formaldéhyde),14900,kg/an
052.01748,FINSA FRANCE SAS,2013,Air,Composés organiques volatils non méthaniques (COVNM),152000,kg/an
052.01748,FINSA FRANCE SAS,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),28800000,kg/an
052.01748,FINSA FRANCE SAS,2013,Air,CO2 Total d'origine biomasse uniquement,28800000,kg/an
052.01764,Chemviron - Usine de Parentis,2013,Air,Acétaldéhyde (aldéhyde acétique  éthanal),3880,kg/an
052.01764,Chemviron - Usine de Parentis,2013,Air,Aldéhyde formique (formaldéhyde),13900,kg/an
052.01764,Chemviron - Usine de Parentis,2013,Air,Benzène,9250,kg/an
052.01764,Chemviron - Usine de Parentis,2013,Air,Composés organiques volatils non méthaniques (COVNM),303000,kg/an
052.01764,Chemviron - Usine de Parentis,2013,Air,Monoxyde de carbone (CO),2830000,kg/an
052.01764,Chemviron - Usine de Parentis,2013,Air,Méthane (CH4),130000,kg/an
052.01764,Chemviron - Usine de Parentis,2013,Air,Méthanol (alcool méthylique),90800,kg/an
052.01764,Chemviron - Usine de Parentis,2013,Air,CO2 Total d'origine non biomasse uniquement,38000000,kg/an
052.01764,Chemviron - Usine de Parentis,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),38000000,kg/an
052.01767,Dépôt de parentis,2013,Air,CO2 Total d'origine non biomasse uniquement,15100000,kg/an
052.01767,Dépôt de parentis,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),15100000,kg/an
052.01789,usine d'incinération de Pontenx les forges,2013,Air,CO2 Total d'origine non biomasse uniquement,14700000,kg/an
052.01789,usine d'incinération de Pontenx les forges,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),34100000,kg/an
052.01789,usine d'incinération de Pontenx les forges,2013,Air,CO2 Total d'origine biomasse uniquement,19400000,kg/an
052.01806,"MLPC International, usine de Rion des Landes",2013,Air,Composés organiques volatils non méthaniques (COVNM),70200,kg/an
052.01806,"MLPC International, usine de Rion des Landes",2013,Air,Hydrochlorofluorocarbures (HCFC),238,kg/an
052.01806,"MLPC International, usine de Rion des Landes",2013,Air,Hydroflurocarbures (HFC),398,kg/an
052.01806,"MLPC International, usine de Rion des Landes",2013,Eau (direct),Cadmium et composés (exprimés en tant que Cd),1.94,kg/an
052.01806,"MLPC International, usine de Rion des Landes",2013,Eau (direct),Phénols (en tant que C total),54,kg/an
052.01807,EGGER Panneaux et Décors,2013,Air,Aldéhyde formique (formaldéhyde),23500,kg/an
052.01807,EGGER Panneaux et Décors,2013,Air,Composés organiques volatils non méthaniques (COVNM),563000,kg/an
052.01807,EGGER Panneaux et Décors,2013,Air,Oxydes d'azote (NOx/NO2),229000,kg/an
052.01807,EGGER Panneaux et Décors,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),103000000,kg/an
052.01807,EGGER Panneaux et Décors,2013,Air,CO2 Total d'origine biomasse uniquement,103000000,kg/an
052.01831,IMERYS TC,2013,Air,CO2 Total d'origine non biomasse uniquement,21500000,kg/an
052.01831,IMERYS TC,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),21500000,kg/an
052.01914,SERIPANNEAUX,2013,Air,Aldéhyde formique (formaldéhyde),1520,kg/an
052.01914,SERIPANNEAUX,2013,Air,Composés organiques volatils non méthaniques (COVNM),113000,kg/an
052.01914,SERIPANNEAUX,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14200000,kg/an
052.01914,SERIPANNEAUX,2013,Air,CO2 Total d'origine biomasse uniquement,14200000,kg/an
052.01939,BIOLANDES TECHNOLOGIES,2013,Air,Composés organiques volatils non méthaniques (COVNM),185000,kg/an
052.01998,ALKION TERMINAL BAYONNE,2013,Air,Composés organiques volatils non méthaniques (COVNM),46000,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Air,Composés organiques volatils non méthaniques (COVNM),141000,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Air,Oxydes de soufre (SOx/SO2),334000,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Air,Oxydes d'azote (NOx/NO2),281000,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Air,Poussières totales,351000,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Air,Protoxyde d'azote (N2O),13200,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Air,Zinc et composés (exprimés en tant que Zn),909,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Air,CO2 Total d'origine non biomasse uniquement,12500000,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),456000000,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Air,CO2 Total d'origine biomasse uniquement,444000000,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Eau (direct),Arsenic et composés (exprimés en tant que As),10.5,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Eau (direct),Azote total,312000,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Eau (direct),Cadmium et composés (exprimés en tant que Cd),10.9,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Eau (direct),Chrome et composés (exprimés en tant que Cr),122,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Eau (direct),Composés organohalogénés (exprimés en tant que AOX),58100,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Eau (direct),Cuivre et composés (exprimés en tant que Cu),185,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Eau (direct),Demande biologique en oxygène (DBO5),489000,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Eau (direct),Demande chimique en oxygène (DCO),9050000,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Eau (direct),Matières en suspension (MES),1700000,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Eau (direct),Mercure et composés (exprimés en tant que Hg),1.86,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),134,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Eau (direct),Phosphore total,39400,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Eau (direct),Phénols (en tant que C total),91,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Eau (direct),Plomb et composés (exprimés en tant que Pb),94,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),961,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Sol,Cadmium et composés (exprimés en tant que Cd),25,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Sol,Chrome et composés (exprimés en tant que Cr),307,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Sol,Cuivre et composés (exprimés en tant que Cu),894,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Sol,Nickel et composés (exprimés en tant que Ni),211,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Sol,Plomb et composés (exprimés en tant que Pb),2710,kg/an
052.02000,RAYONIER A.M. TARTAS SAS,2013,Sol,Zinc et composés (exprimés en tant que Zn),4830,kg/an
052.02007,RAMONDIN FRANCE (DUVICQ),2013,Air,Composés organiques volatils non méthaniques (COVNM),62000,kg/an
052.02016,DRT,2013,Air,Composés organiques volatils non méthaniques (COVNM),241000,kg/an
052.02016,DRT,2013,Air,CO2 Total d'origine non biomasse uniquement,29900000,kg/an
052.02016,DRT,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),71800000,kg/an
052.02016,DRT,2013,Air,CO2 Total d'origine biomasse uniquement,41900000,kg/an
052.02016,DRT,2013,Eau (direct),Phénols (en tant que C total),60.5,kg/an
052.02026,ANTARCTIC FOODS AQUITAINE,2013,Sol,Phosphore total,6020,kg/an
052.02084,EUTICALS SAS,2013,Eau (indirect),Chlorures (en tant que Cl total),2040000,kg/an
052.02084,EUTICALS SAS,2013,Eau (indirect),Demande biologique en oxygène (DBO5),89700,kg/an
052.02084,EUTICALS SAS,2013,Eau (indirect),Demande chimique en oxygène (DCO),247000,kg/an
052.02084,EUTICALS SAS,2013,Eau (indirect),Méthanol (alcool méthylique),7200,kg/an
052.02148,METALTEMPLE AQUITAINE,2013,Air,Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq),0.00019,kg/an
052.02243,SOGAD,2013,Air,CO2 Total d'origine non biomasse uniquement,11000000,kg/an
052.02243,SOGAD,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),25200000,kg/an
052.02243,SOGAD,2013,Air,CO2 Total d'origine biomasse uniquement,14100000,kg/an
052.02263,BENNES DALBY,2013,Air,Composés organiques volatils non méthaniques (COVNM),45800,kg/an
052.02270,SEE BRUYERES Et Fils,2013,Air,CO2 Total d'origine non biomasse uniquement,32800000,kg/an
052.02270,SEE BRUYERES Et Fils,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),50300000,kg/an
052.02270,SEE BRUYERES Et Fils,2013,Air,CO2 Total d'origine biomasse uniquement,17500000,kg/an
052.02289,LHOIST FRANCE OUEST- Usine de Sauveterre,2013,Air,CO2 Total d'origine non biomasse uniquement,92300000,kg/an
052.02289,LHOIST FRANCE OUEST- Usine de Sauveterre,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),117000000,kg/an
052.02289,LHOIST FRANCE OUEST- Usine de Sauveterre,2013,Air,CO2 Total d'origine biomasse uniquement,24400000,kg/an
052.02306,RIGHINI -Tonneins,2013,Air,Composés organiques volatils non méthaniques (COVNM),59800,kg/an
052.02322,SINIAT,2013,Air,Composés organiques volatils non méthaniques (COVNM),73200,kg/an
052.02342,TORAY CARBON FIBERS EUROPE,2013,Air,Acide cyanhydrique (HCN),4930,kg/an
052.02344,TOYAL EUROPE - Accous,2013,Air,Composés organiques volatils non méthaniques (COVNM),114000,kg/an
052.02379,TIGF station de MONT,2013,Air,CO2 Total d'origine non biomasse uniquement,33500000,kg/an
052.02379,TIGF station de MONT,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),33500000,kg/an
052.02397,RAVATHERM FRANCE,2013,Air,Composés organiques volatils non méthaniques (COVNM),97100,kg/an
052.02397,RAVATHERM FRANCE,2013,Air,Hydroflurocarbures (HFC),36600,kg/an
052.02403,VENTANA ARUDY,2013,Air,Hexafluorure de soufre (SF6),1100,kg/an
052.02503,BONCOLAC,2013,Air,Hydroflurocarbures (HFC),135,kg/an
052.02503,BONCOLAC,2013,Sol,Chrome et composés (exprimés en tant que Cr),135,kg/an
052.02503,BONCOLAC,2013,Sol,Cuivre et composés (exprimés en tant que Cu),120,kg/an
052.02503,BONCOLAC,2013,Sol,Nickel et composés (exprimés en tant que Ni),64.2,kg/an
052.02503,BONCOLAC,2013,Sol,Zinc et composés (exprimés en tant que Zn),510,kg/an
052.02511,CELSA FRANCE- ACIERIE ATLANTIQUE,2013,Air,Antimoine et composés (exprimés en tant que Sb),14.4,kg/an
052.02511,CELSA FRANCE- ACIERIE ATLANTIQUE,2013,Air,Arsenic et composés (exprimés en tant que As),23,kg/an
052.02511,CELSA FRANCE- ACIERIE ATLANTIQUE,2013,Air,Chrome et composés (exprimés en tant que Cr),121,kg/an
052.02511,CELSA FRANCE- ACIERIE ATLANTIQUE,2013,Air,Cobalt et composés (exprimés en tant que Co),25.5,kg/an
052.02511,CELSA FRANCE- ACIERIE ATLANTIQUE,2013,Air,Composés organiques volatils non méthaniques (COVNM),39100,kg/an
052.02511,CELSA FRANCE- ACIERIE ATLANTIQUE,2013,Air,Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq),0.00086,kg/an
052.02511,CELSA FRANCE- ACIERIE ATLANTIQUE,2013,Air,Mercure et composés (exprimés en tant que Hg),24.3,kg/an
052.02511,CELSA FRANCE- ACIERIE ATLANTIQUE,2013,Air,Monoxyde de carbone (CO),580000,kg/an
052.02511,CELSA FRANCE- ACIERIE ATLANTIQUE,2013,Air,Oxydes d'azote (NOx/NO2),214000,kg/an
052.02511,CELSA FRANCE- ACIERIE ATLANTIQUE,2013,Air,Zinc et composés (exprimés en tant que Zn),1970,kg/an
052.02511,CELSA FRANCE- ACIERIE ATLANTIQUE,2013,Air,Vanadium et ses composés,14.7,kg/an
052.02511,CELSA FRANCE- ACIERIE ATLANTIQUE,2013,Air,Thallium et ses composés (exprimés en tant que Tl),15.8,kg/an
052.02511,CELSA FRANCE- ACIERIE ATLANTIQUE,2013,Air,CO2 Total d'origine non biomasse uniquement,19300000,kg/an
052.02511,CELSA FRANCE- ACIERIE ATLANTIQUE,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),19300000,kg/an
052.02525,Centre de Vic Bilh,2013,Air,Oxydes de soufre (SOx/SO2),245000,kg/an
052.02609,TOTAL E&P France - Usine de Lacq,2013,Air,Benzène,4840,kg/an
052.02609,TOTAL E&P France - Usine de Lacq,2013,Air,Composés organiques volatils non méthaniques (COVNM),63300,kg/an
052.02609,TOTAL E&P France - Usine de Lacq,2013,Air,Oxydes de soufre (SOx/SO2),3450000,kg/an
052.02609,TOTAL E&P France - Usine de Lacq,2013,Air,CO2 Total d'origine non biomasse uniquement,161000000,kg/an
052.02609,TOTAL E&P France - Usine de Lacq,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),161000000,kg/an
052.02609,TOTAL E&P France - Usine de Lacq,2013,Eau (indirect),Demande chimique en oxygène (DCO),694000,kg/an
052.02609,TOTAL E&P France - Usine de Lacq,2013,Eau (indirect),Matières en suspension (MES),372000,kg/an
052.02615,PYRENEFROM SNC,2013,Air,Hydrochlorofluorocarbures (HCFC),56.1,kg/an
052.02639,UIOM,2013,Air,CO2 Total d'origine non biomasse uniquement,27700000,kg/an
052.02639,UIOM,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),63500000,kg/an
052.02639,UIOM,2013,Air,CO2 Total d'origine biomasse uniquement,35700000,kg/an
052.02662,SERDEX SAS,2013,Air,Composés organiques volatils non méthaniques (COVNM),59100,kg/an
052.02680,SANOFI CHIMIE,2013,Eau (indirect),Demande biologique en oxygène (DBO5),59700,kg/an
052.02680,SANOFI CHIMIE,2013,Eau (indirect),Toluène,1120,kg/an
052.02690,ARKEMA USINE DE MONT,2013,Air,Composés organiques volatils non méthaniques (COVNM),399000,kg/an
052.02690,ARKEMA USINE DE MONT,2013,Air,Hydrochlorofluorocarbures (HCFC),160,kg/an
052.02690,ARKEMA USINE DE MONT,2013,Air,Hydroflurocarbures (HFC),846,kg/an
052.02690,ARKEMA USINE DE MONT,2013,Air,"Tétrachlorométhane (TCM, tétrachlorure de carbone)",15300,kg/an
052.02690,ARKEMA USINE DE MONT,2013,Eau (indirect),Chloroforme (trichlorométhane),152,kg/an
052.02690,ARKEMA USINE DE MONT,2013,Eau (indirect),Demande chimique en oxygène (DCO),342000,kg/an
052.02690,ARKEMA USINE DE MONT,2013,Eau (indirect),Nickel et composés (exprimés en tant que Ni),21.4,kg/an
052.02690,ARKEMA USINE DE MONT,2013,Eau (indirect),Phénols (en tant que C total),108,kg/an
052.02690,ARKEMA USINE DE MONT,2013,Eau (indirect),"Tétrachlorométhane (TCM, tétrachlorure de carbone)",178,kg/an
052.02690,ARKEMA USINE DE MONT,2013,Eau (indirect),Toluène,886,kg/an
052.02714,SPEICHIM PROCESSING,2013,Eau (indirect),Demande biologique en oxygène (DBO5),54000,kg/an
052.02714,SPEICHIM PROCESSING,2013,Eau (indirect),Toluène,305,kg/an
052.02716,CHIMEX,2013,Air,Composés organiques volatils non méthaniques (COVNM),101000,kg/an
052.02716,CHIMEX,2013,Eau (indirect),Demande biologique en oxygène (DBO5),196000,kg/an
052.02716,CHIMEX,2013,Eau (indirect),Demande chimique en oxygène (DCO),315000,kg/an
052.02718,FINORGA MOURENX,2013,Air,Composés organiques volatils non méthaniques (COVNM),39000,kg/an
052.02718,FINORGA MOURENX,2013,Eau (indirect),Demande biologique en oxygène (DBO5),82300,kg/an
052.02729,PCC France,2013,Air,Nickel et composés (exprimés en tant que Ni),79,kg/an
052.02760,YARA France - Usine de Pardies,2013,Air,Oxydes d'azote (NOx/NO2),119000,kg/an
052.02760,YARA France - Usine de Pardies,2013,Air,Protoxyde d'azote (N2O),22300,kg/an
052.02772,AEROPROTEC,2013,Eau (indirect),Cadmium et composés (exprimés en tant que Cd),1.07,kg/an
052.02772,AEROPROTEC,2013,Eau (indirect),Chrome et composés (exprimés en tant que Cr),56.5,kg/an
052.02841,Signature Vertical & Mobility Solutions,2013,Air,Hydrochlorofluorocarbures (HCFC),9.2,kg/an
052.04823,OMYA MAREUIL SAS,2013,Air,Particules (PM10),145000,kg/an
052.04823,OMYA MAREUIL SAS,2013,Air,Poussières totales,296000,kg/an
052.04847,PLACOPLATRE,2013,Air,Composés organiques volatils non méthaniques (COVNM),82100,kg/an
052.04961,ARKEMA Lacq/Mourenx,2013,Sol,Chlorures (en tant que Cl total),3170000,kg/an
052.05103,ARKEMA LACQ/MOURENX,2013,Air,Composés organiques volatils non méthaniques (COVNM),71200,kg/an
052.05103,ARKEMA LACQ/MOURENX,2013,Air,Oxyde d'éthylène,2000,kg/an
052.05103,ARKEMA LACQ/MOURENX,2013,Air,Oxydes de soufre (SOx/SO2),1350000,kg/an
052.05103,ARKEMA LACQ/MOURENX,2013,Air,Oxydes d'azote (NOx/NO2),146000,kg/an
052.05103,ARKEMA LACQ/MOURENX,2013,Air,Protoxyde d'azote (N2O),33900,kg/an
052.05103,ARKEMA LACQ/MOURENX,2013,Air,Sulfure d'hydrogène (H2S),3080,kg/an
052.05103,ARKEMA LACQ/MOURENX,2013,Eau (indirect),Demande chimique en oxygène (DCO),381000,kg/an
052.05103,ARKEMA LACQ/MOURENX,2013,Eau (indirect),Oxyde d'éthylène,76000,kg/an
052.05132,Station de Traitement des Eaux Biodégradables de Lacq,2013,Eau (direct),Aluminium et composés (exprimés en tant que Al),11500,kg/an
052.05132,Station de Traitement des Eaux Biodégradables de Lacq,2013,Eau (direct),Arsenic et composés (exprimés en tant que As),31.1,kg/an
052.05132,Station de Traitement des Eaux Biodégradables de Lacq,2013,Eau (direct),Azote total,122000,kg/an
052.05132,Station de Traitement des Eaux Biodégradables de Lacq,2013,Eau (direct),Cadmium et composés (exprimés en tant que Cd),6,kg/an
052.05132,Station de Traitement des Eaux Biodégradables de Lacq,2013,Eau (direct),Chrome hexavalent et composés (exprimés en tant que Cr VI),31,kg/an
052.05132,Station de Traitement des Eaux Biodégradables de Lacq,2013,Eau (direct),Cyanures (sous forme de CN total),62,kg/an
052.05132,Station de Traitement des Eaux Biodégradables de Lacq,2013,Eau (direct),Demande biologique en oxygène (DBO5),57200,kg/an
052.05132,Station de Traitement des Eaux Biodégradables de Lacq,2013,Eau (direct),Demande chimique en oxygène (DCO),364000,kg/an
052.05132,Station de Traitement des Eaux Biodégradables de Lacq,2013,Eau (direct),Fer et composés (exprimés en tant que Fe),22200,kg/an
052.05132,Station de Traitement des Eaux Biodégradables de Lacq,2013,Eau (direct),Manganèse et composés (exprimés en tant que Mn),6170,kg/an
052.05132,Station de Traitement des Eaux Biodégradables de Lacq,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),129,kg/an
052.05132,Station de Traitement des Eaux Biodégradables de Lacq,2013,Eau (direct),Plomb et composés (exprimés en tant que Pb),35,kg/an
052.05132,Station de Traitement des Eaux Biodégradables de Lacq,2013,Eau (direct),Sulfates,5000000,kg/an
052.05132,Station de Traitement des Eaux Biodégradables de Lacq,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),456,kg/an
052.05229,COGENERATION AHLSTROM,2013,Air,CO2 Total d'origine non biomasse uniquement,43500000,kg/an
052.05229,COGENERATION AHLSTROM,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),43500000,kg/an
052.05286,KNAUF INDUSTRIES OUEST,2013,Air,Composés organiques volatils non méthaniques (COVNM),46200,kg/an
052.05294,STRYKER SPINE,2013,Air,Hydrochlorofluorocarbures (HCFC),10.2,kg/an
052.05417,AES Action Environnement Services,2013,Air,Ammoniac (NH3),34000,kg/an
052.05487,Usine POLYREY,2013,Air,CO2 Total d'origine non biomasse uniquement,17500000,kg/an
052.05487,Usine POLYREY,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),17500000,kg/an
052.05559,STEICO Casteljaloux,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),28900000,kg/an
052.05559,STEICO Casteljaloux,2013,Air,CO2 Total d'origine biomasse uniquement,28900000,kg/an
052.05637,ISDND de Nicole,2013,Air,Méthane (CH4),117000,kg/an
052.05695,BERNIER FRERES SARL,2013,Air,Composés organiques volatils non méthaniques (COVNM),77700,kg/an
052.05711,FORD AQUITAINE INDUSTRIES S.A.S.,2013,Eau (direct),Chloro-alkanes (C10-C13),13,kg/an
052.05717,Centrale de Cogénération PERIGORD ENERGIES,2013,Air,CO2 Total d'origine non biomasse uniquement,155000000,kg/an
052.05717,Centrale de Cogénération PERIGORD ENERGIES,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),155000000,kg/an
052.05965,Castel Frères,2013,Eau (indirect),Demande biologique en oxygène (DBO5),182000,kg/an
052.05965,Castel Frères,2013,Eau (indirect),Demande chimique en oxygène (DCO),254000,kg/an
052.05987,Syndicat Mixte BIL TA GARBI - ISDND de Zaluaga Bi,2013,Air,Méthane (CH4),850000,kg/an
052.05987,Syndicat Mixte BIL TA GARBI - ISDND de Zaluaga Bi,2013,Air,CO2 Total d'origine non biomasse uniquement,24200000,kg/an
052.05987,Syndicat Mixte BIL TA GARBI - ISDND de Zaluaga Bi,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),24200000,kg/an
052.06306,BOUYER LEROUX Site de GIRONDE,2013,Air,Monoxyde de carbone (CO),792000,kg/an
052.06306,BOUYER LEROUX Site de GIRONDE,2013,Air,CO2 Total d'origine non biomasse uniquement,16700000,kg/an
052.06306,BOUYER LEROUX Site de GIRONDE,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),45500000,kg/an
052.06306,BOUYER LEROUX Site de GIRONDE,2013,Air,CO2 Total d'origine biomasse uniquement,28900000,kg/an
052.06393,AUCHAN - Périgueux-Marsac,2013,Air,Hydroflurocarbures (HFC),177,kg/an
052.06586,CEPB,2013,Air,Méthane (CH4),242000,kg/an
052.06612,AUCHAN Bouliac,2013,Air,Hydroflurocarbures (HFC),397,kg/an
052.06625,CHROMADURLIN,2013,Air,Composés organiques volatils non méthaniques (COVNM),72200,kg/an
052.06758,LDC AQUITAINE,2013,Air,Hydrochlorofluorocarbures (HCFC),50,kg/an
052.07121,SMD3 - St Laurent des Hommes,2013,Air,Méthane (CH4),166000,kg/an
052.07266,TIGF,2013,Air,Méthane (CH4),185000,kg/an
052.07267,MANUCO,2013,Eau (direct),Azote total,107000,kg/an
052.07519,Bioenergie du Sud Ouest,2013,Air,CO2 Total d'origine non biomasse uniquement,36700000,kg/an
052.07519,Bioenergie du Sud Ouest,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),36700000,kg/an
052.07519,Bioenergie du Sud Ouest,2013,Eau (indirect),Demande biologique en oxygène (DBO5),68700,kg/an
052.08150,THEBAULT PLY-LAND,2013,Air,Composés organiques volatils non méthaniques (COVNM),31800,kg/an
052.08195,Auchan FRANCE Bordeaux LAC,2013,Air,Hydrochlorofluorocarbures (HCFC),381,kg/an
052.08842,SOBEGI - Incinérateur,2013,Air,Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq),0.000195,kg/an
052.08848,DALKIA FRANCE,2013,Air,Méthane (CH4),129000,kg/an
052.08848,DALKIA FRANCE,2013,Air,Oxydes d'azote (NOx/NO2),294000,kg/an
052.08848,DALKIA FRANCE,2013,Air,Protoxyde d'azote (N2O),16200,kg/an
052.08848,DALKIA FRANCE,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),371000000,kg/an
052.08848,DALKIA FRANCE,2013,Air,CO2 Total d'origine biomasse uniquement,371000000,kg/an
052.09347,SOBEGI,2013,Air,Oxydes de soufre (SOx/SO2),162000,kg/an
052.09347,SOBEGI,2013,Air,Protoxyde d'azote (N2O),12000,kg/an
052.09347,SOBEGI,2013,Air,Zinc et composés (exprimés en tant que Zn),1180,kg/an
052.09347,SOBEGI,2013,Air,Vanadium et ses composés,43.9,kg/an
052.09347,SOBEGI,2013,Air,CO2 Total d'origine non biomasse uniquement,273000000,kg/an
